day,interval,flow
2015-05-18,0,384.0
2015-05-18,300,420.0
2015-05-18,600,360.0
2015-05-18,900,336.0
2015-05-18,1200,336.0
2015-05-18,1500,456.0
2015-05-18,1800,374.73792799999995
2015-05-18,2100,384.0
2015-05-18,2400,348.61017000000004
2015-05-18,2700,384.0
2015-05-18,3000,252.413794
2015-05-18,3300,222.33964
2015-05-18,3600,384.0
2015-05-18,3900,288.0
2015-05-18,4200,252.0
2015-05-18,4500,216.0
2015-05-18,4800,360.0
2015-05-18,5100,276.0
2015-05-18,5400,288.0
2015-05-18,5700,144.0
2015-05-18,6000,216.0
2015-05-18,6300,180.0
2015-05-18,6600,192.0
2015-05-18,6900,216.0
2015-05-18,7200,144.0
2015-05-18,7500,276.0
2015-05-18,7800,264.0
2015-05-18,8100,132.0
2015-05-18,8400,348.0
2015-05-18,8700,216.0
2015-05-18,9000,192.0
2015-05-18,9300,168.0
2015-05-18,9600,216.0
2015-05-18,9900,168.0
2015-05-18,10200,216.0
2015-05-18,10500,204.0
2015-05-18,10800,144.0
2015-05-18,11100,120.0
2015-05-18,11400,108.0
2015-05-18,11700,144.0
2015-05-18,12000,288.0
2015-05-18,12300,204.0
2015-05-18,12600,156.0
2015-05-18,12900,180.0
2015-05-18,13200,192.0
2015-05-18,13500,204.0
2015-05-18,13800,180.0
2015-05-18,14100,240.0
2015-05-18,14400,168.0
2015-05-18,14700,228.0
2015-05-18,15000,144.0
2015-05-18,15300,204.0
2015-05-18,15600,168.0
2015-05-18,15900,168.0
2015-05-18,16200,228.0
2015-05-18,16500,96.0
2015-05-18,16800,180.0
2015-05-18,17100,144.0
2015-05-18,17400,132.0
2015-05-18,17700,276.0
2015-05-18,18000,252.0
2015-05-18,18300,144.0
2015-05-18,18600,192.0
2015-05-18,18900,84.0
2015-05-18,19200,192.0
2015-05-18,19500,276.0
2015-05-18,19800,228.0
2015-05-18,20100,264.0
2015-05-18,20400,276.0
2015-05-18,20700,252.0
2015-05-18,21000,300.0
2015-05-18,21300,264.61017
2015-05-18,21600,216.0
2015-05-18,21900,228.0
2015-05-18,22200,324.0
2015-05-18,22500,264.0
2015-05-18,22800,312.0
2015-05-18,23100,456.0
2015-05-18,23400,217.8305
2015-05-18,23700,264.0
2015-05-18,24000,325.01694
2015-05-18,24300,350.23728
2015-05-18,24600,348.0
2015-05-18,24900,253.22032
2015-05-18,25200,312.0
2015-05-18,25500,252.0
2015-05-18,25800,288.0
2015-05-18,26100,300.0
2015-05-18,26400,276.0
2015-05-18,26700,348.0
2015-05-18,27000,447.25424
2015-05-18,27300,528.61017
2015-05-18,27600,432.0
2015-05-18,27900,396.0
2015-05-18,28200,504.0
2015-05-18,28500,372.0
2015-05-18,28800,396.61017000000004
2015-05-18,29100,504.0
2015-05-18,29400,444.0
2015-05-18,29700,408.0
2015-05-18,30000,564.0
2015-05-18,30300,432.0
2015-05-18,30600,278.44067
2015-05-18,30900,336.0
2015-05-18,31200,444.0
2015-05-18,31500,468.0
2015-05-18,31800,624.0
2015-05-18,32100,396.81356
2015-05-18,32400,480.0
2015-05-18,32700,552.0
2015-05-18,33000,540.0
2015-05-18,33300,384.0
2015-05-18,33600,672.0
2015-05-18,33900,492.0
2015-05-18,34200,471.86442
2015-05-18,34500,420.0
2015-05-18,34800,672.0
2015-05-18,35100,528.0
2015-05-18,35400,589.62711
2015-05-18,35700,684.0
2015-05-18,36000,336.0
2015-05-18,36300,408.0
2015-05-18,36600,557.6949
2015-05-18,36900,517.8305
2015-05-18,37200,396.0
2015-05-18,37500,637.62711
2015-05-18,37800,551.61017
2015-05-18,38100,289.22033999999996
2015-05-18,38400,480.0
2015-05-18,38700,626.0339
2015-05-18,39000,398.64405999999997
2015-05-18,39300,672.0
2015-05-18,39600,456.0
2015-05-18,39900,444.0
2015-05-18,40200,420.0
2015-05-18,40500,336.0
2015-05-18,40800,600.0
2015-05-18,41100,336.0
2015-05-18,41400,493.62711
2015-05-18,41700,444.20339
2015-05-18,42000,348.0
2015-05-18,42300,492.0
2015-05-18,42600,552.0
2015-05-18,42900,600.0
2015-05-18,43200,576.0
2015-05-18,43500,492.0
2015-05-18,43800,504.0
2015-05-18,44100,408.0
2015-05-18,44400,372.0
2015-05-18,44700,372.0
2015-05-18,45000,554.0339
2015-05-18,45300,576.0
2015-05-18,45600,492.0
2015-05-18,45900,444.0
2015-05-18,46200,492.0
2015-05-18,46500,828.0
2015-05-18,46800,408.0
2015-05-18,47100,385.22033
2015-05-18,47400,444.0
2015-05-18,47700,384.20339
2015-05-18,48000,492.0
2015-05-18,48300,456.0
2015-05-18,48600,385.42371
2015-05-18,48900,360.0
2015-05-18,49200,432.0
2015-05-18,49500,480.0
2015-05-18,49800,336.0
2015-05-18,50100,564.0
2015-05-18,50400,481.83049000000005
2015-05-18,50700,384.0
2015-05-18,51000,336.0
2015-05-18,51300,348.0
2015-05-18,51600,398.2373
2015-05-18,51900,603.86438
2015-05-18,52200,516.827588
2015-05-18,52500,480.0
2015-05-18,52800,532.27117
2015-05-18,53100,540.0
2015-05-18,53400,398.64408000000003
2015-05-18,53700,565.42371
2015-05-18,54000,516.0
2015-05-18,54300,444.0
2015-05-18,54600,552.61017
2015-05-18,54900,588.8135500000001
2015-05-18,55200,384.0
2015-05-18,55500,493.62710000000004
2015-05-18,55800,445.01695
2015-05-18,56100,348.0
2015-05-18,56400,192.0
2015-05-18,56700,300.0
2015-05-18,57000,372.0
2015-05-18,57300,480.0
2015-05-18,57600,325.65516
2015-05-18,57900,96.0
2015-05-18,58200,48.0
2015-05-18,58500,24.0
2015-05-18,58800,60.0
2015-05-18,59100,144.827588
2015-05-18,59400,541.655168
2015-05-18,59700,564.0
2015-05-18,60000,564.0
2015-05-18,60300,336.0
2015-05-18,60600,612.0
2015-05-18,60900,504.0
2015-05-18,61200,480.0
2015-05-18,61500,732.0
2015-05-18,61800,528.0
2015-05-18,62100,660.0
2015-05-18,62400,720.0
2015-05-18,62700,528.0
2015-05-18,63000,617.37932
2015-05-18,63300,660.0
2015-05-18,63600,588.0
2015-05-18,63900,528.0
2015-05-18,64200,504.0
2015-05-18,64500,732.0
2015-05-18,64800,732.0
2015-05-18,65100,648.0
2015-05-18,65400,792.0
2015-05-18,65700,696.0
2015-05-18,66000,480.0
2015-05-18,66300,744.0
2015-05-18,66600,600.0
2015-05-18,66900,492.0
2015-05-18,67200,636.0
2015-05-18,67500,588.0
2015-05-18,67800,624.0
2015-05-18,68100,660.0
2015-05-18,68400,612.0
2015-05-18,68700,612.0
2015-05-18,69000,672.0
2015-05-18,69300,636.0
2015-05-18,69600,636.0
2015-05-18,69900,636.0
2015-05-18,70200,697.01694
2015-05-18,70500,480.0
2015-05-18,70800,384.0
2015-05-18,71100,552.0
2015-05-18,71400,564.0
2015-05-18,71700,744.0
2015-05-18,72000,396.0
2015-05-18,72300,288.0
2015-05-18,72600,516.0
2015-05-18,72900,456.0
2015-05-18,73200,456.0
2015-05-18,73500,468.0
2015-05-18,73800,504.0
2015-05-18,74100,480.0
2015-05-18,74400,554.64406
2015-05-18,74700,396.0
2015-05-18,75000,348.0
2015-05-18,75300,360.0
2015-05-18,75600,420.0
2015-05-18,75900,408.0
2015-05-18,76200,588.0
2015-05-18,76500,372.0
2015-05-18,76800,444.0
2015-05-18,77100,300.0
2015-05-18,77400,446.482754
2015-05-18,77700,624.0
2015-05-18,78000,564.0
2015-05-18,78300,540.0
2015-05-18,78600,504.0
2015-05-18,78900,530.0339
2015-05-18,79200,710.44067
2015-05-18,79500,504.0
2015-05-18,79800,732.0
2015-05-18,80100,516.0
2015-05-18,80400,804.0
2015-05-18,80700,528.0
2015-05-18,81000,553.01695
2015-05-18,81300,540.0
2015-05-18,81600,528.0
2015-05-18,81900,660.0
2015-05-18,82200,492.0
2015-05-18,82500,444.0
2015-05-18,82800,648.0
2015-05-18,83100,336.0
2015-05-18,83400,444.0
2015-05-18,83700,468.0
2015-05-18,84000,444.0
2015-05-18,84300,564.0
2015-05-18,84600,602.6440600000001
2015-05-18,84900,600.0
2015-05-18,85200,360.0
2015-05-18,85500,360.0
2015-05-18,85800,420.0
2015-05-18,86100,444.0
