day,interval,flow
2015-05-18,0,300.0
2015-05-18,300,180.0
2015-05-18,600,264.0
2015-05-18,900,168.0
2015-05-18,1200,192.0
2015-05-18,1500,228.0
2015-05-18,1800,224.58932
2015-05-18,2100,204.0
2015-05-18,2400,168.0
2015-05-18,2700,192.0
2015-05-18,3000,240.82758
2015-05-18,3300,196.75472
2015-05-18,3600,216.0
2015-05-18,3900,108.0
2015-05-18,4200,192.0
2015-05-18,4500,132.0
2015-05-18,4800,120.0
2015-05-18,5100,168.0
2015-05-18,5400,168.0
2015-05-18,5700,180.0
2015-05-18,6000,60.0
2015-05-18,6300,108.0
2015-05-18,6600,60.0
2015-05-18,6900,132.0
2015-05-18,7200,144.0
2015-05-18,7500,144.0
2015-05-18,7800,60.0
2015-05-18,8100,108.0
2015-05-18,8400,108.0
2015-05-18,8700,96.0
2015-05-18,9000,156.0
2015-05-18,9300,132.0
2015-05-18,9600,180.0
2015-05-18,9900,168.0
2015-05-18,10200,120.0
2015-05-18,10500,120.0
2015-05-18,10800,96.0
2015-05-18,11100,168.0
2015-05-18,11400,96.0
2015-05-18,11700,84.0
2015-05-18,12000,60.0
2015-05-18,12300,192.0
2015-05-18,12600,60.0
2015-05-18,12900,192.0
2015-05-18,13200,108.0
2015-05-18,13500,120.0
2015-05-18,13800,48.0
2015-05-18,14100,120.0
2015-05-18,14400,156.0
2015-05-18,14700,168.0
2015-05-18,15000,132.0
2015-05-18,15300,144.0
2015-05-18,15600,156.0
2015-05-18,15900,144.0
2015-05-18,16200,144.0
2015-05-18,16500,132.0
2015-05-18,16800,84.0
2015-05-18,17100,156.0
2015-05-18,17400,156.0
2015-05-18,17700,228.0
2015-05-18,18000,228.0
2015-05-18,18300,180.0
2015-05-18,18600,144.0
2015-05-18,18900,192.0
2015-05-18,19200,240.0
2015-05-18,19500,276.0
2015-05-18,19800,252.0
2015-05-18,20100,396.0
2015-05-18,20400,264.0
2015-05-18,20700,360.0
2015-05-18,21000,324.0
2015-05-18,21300,265.22034
2015-05-18,21600,372.0
2015-05-18,21900,396.0
2015-05-18,22200,336.0
2015-05-18,22500,324.0
2015-05-18,22800,264.0
2015-05-18,23100,360.0
2015-05-18,23400,494.44068
2015-05-18,23700,432.0
2015-05-18,24000,421.62712
2015-05-18,24300,387.05084
2015-05-18,24600,480.0
2015-05-18,24900,372.81356
2015-05-18,25200,444.0
2015-05-18,25500,444.0
2015-05-18,25800,348.0
2015-05-18,26100,564.0
2015-05-18,26400,564.0
2015-05-18,26700,504.0
2015-05-18,27000,480.20339
2015-05-18,27300,433.62712
2015-05-18,27600,732.0
2015-05-18,27900,576.0
2015-05-18,28200,384.0
2015-05-18,28500,528.0
2015-05-18,28800,494.0339
2015-05-18,29100,372.0
2015-05-18,29400,528.0
2015-05-18,29700,552.0
2015-05-18,30000,672.0
2015-05-18,30300,540.0
2015-05-18,30600,652.67796
2015-05-18,30900,516.0
2015-05-18,31200,576.0
2015-05-18,31500,624.0
2015-05-18,31800,648.0
2015-05-18,32100,360.61016
2015-05-18,32400,588.0
2015-05-18,32700,576.0
2015-05-18,33000,540.0
2015-05-18,33300,624.0
2015-05-18,33600,792.0
2015-05-18,33900,624.0
2015-05-18,34200,710.2373
2015-05-18,34500,552.0
2015-05-18,34800,408.0
2015-05-18,35100,444.0
2015-05-18,35400,601.8305
2015-05-18,35700,516.0
2015-05-18,36000,672.0
2015-05-18,36300,576.0
2015-05-18,36600,436.0678
2015-05-18,36900,602.44068
2015-05-18,37200,528.0
2015-05-18,37500,541.62712
2015-05-18,37800,635.77114
2015-05-18,38100,457.62712
2015-05-18,38400,540.0
2015-05-18,38700,638.44068
2015-05-18,39000,446.64406
2015-05-18,39300,468.0
2015-05-18,39600,540.0
2015-05-18,39900,372.0
2015-05-18,40200,600.0
2015-05-18,40500,504.0
2015-05-18,40800,528.0
2015-05-18,41100,516.0
2015-05-18,41400,674.64406
2015-05-18,41700,604.0678
2015-05-18,42000,684.0
2015-05-18,42300,528.0
2015-05-18,42600,504.0
2015-05-18,42900,444.0
2015-05-18,43200,540.0
2015-05-18,43500,588.0
2015-05-18,43800,576.0
2015-05-18,44100,552.0
