day,interval,flow
2015-05-22,0,0.0
2015-05-22,300,0.0
2015-05-22,600,0.0
2015-05-22,900,0.0
2015-05-22,1200,0.0
2015-05-22,1500,0.0
2015-05-22,1800,0.0
2015-05-22,2100,12.0
2015-05-22,2400,49.722486
2015-05-22,2700,0.0
2015-05-22,3000,12.0
2015-05-22,3300,0.0
2015-05-22,3600,0.0
2015-05-22,3900,0.0
2015-05-22,4200,0.0
2015-05-22,4500,24.0
2015-05-22,4800,120.0
2015-05-22,5100,108.0
2015-05-22,5400,132.0
2015-05-22,5700,204.0
2015-05-22,6000,180.0
2015-05-22,6300,156.0
2015-05-22,6600,180.0
2015-05-22,6900,96.0
2015-05-22,7200,36.0
2015-05-22,7500,108.0
2015-05-22,7800,120.0
2015-05-22,8100,96.0
2015-05-22,8400,36.0
2015-05-22,8700,120.0
2015-05-22,9000,84.0
2015-05-22,9300,60.0
2015-05-22,9600,60.0
2015-05-22,9900,84.0
2015-05-22,10200,72.0
2015-05-22,10500,36.0
2015-05-22,10800,72.0
2015-05-22,11100,12.0
2015-05-22,11400,12.0
2015-05-22,11700,0.0
2015-05-22,12000,0.0
2015-05-22,12300,36.0
2015-05-22,12600,0.0
2015-05-22,12900,36.0
2015-05-22,13200,24.0
2015-05-22,13500,0.0
2015-05-22,13800,0.0
2015-05-22,14100,0.0
2015-05-22,14400,0.0
2015-05-22,14700,12.0
2015-05-22,15000,0.0
2015-05-22,15300,0.0
2015-05-22,15600,12.0
2015-05-22,15900,0.0
2015-05-22,16200,0.0
2015-05-22,16500,0.0
2015-05-22,16800,0.0
2015-05-22,17100,0.0
2015-05-22,17400,0.0
2015-05-22,17700,0.0
2015-05-22,18000,0.0
2015-05-22,18300,0.0
2015-05-22,18600,0.0
2015-05-22,18900,0.0
2015-05-22,19200,0.0
2015-05-22,19500,0.0
2015-05-22,19800,12.20339
2015-05-22,20100,36.0
2015-05-22,20400,0.0
2015-05-22,20700,0.0
2015-05-22,21000,12.0
2015-05-22,21300,0.0
2015-05-22,21600,12.0
2015-05-22,21900,0.0
2015-05-22,22200,0.0
2015-05-22,22500,0.0
2015-05-22,22800,0.0
2015-05-22,23100,0.0
2015-05-22,23400,24.0
2015-05-22,23700,24.20339
2015-05-22,24000,420.0
2015-05-22,24300,396.0
2015-05-22,24600,516.0
2015-05-22,24900,516.0
2015-05-22,25200,492.0
2015-05-22,25500,432.0
2015-05-22,25800,397.8305
2015-05-22,26100,432.0
2015-05-22,26400,420.0
2015-05-22,26700,540.0
2015-05-22,27000,592.27118
2015-05-22,27300,576.0
2015-05-22,27600,600.0
2015-05-22,27900,540.0
2015-05-22,28200,640.55172
2015-05-22,28500,566.2373
2015-05-22,28800,744.0
2015-05-22,29100,684.0
2015-05-22,29400,588.0
2015-05-22,29700,612.0
2015-05-22,30000,612.0
2015-05-22,30300,360.0
2015-05-22,30600,734.84746
2015-05-22,30900,576.0
2015-05-22,31200,648.0
2015-05-22,31500,516.0
2015-05-22,31800,684.0
2015-05-22,32100,638.2373
2015-05-22,32400,600.0
2015-05-22,32700,756.0
2015-05-22,33000,780.0
2015-05-22,33300,505.62712
2015-05-22,33600,624.0
2015-05-22,33900,567.25424
2015-05-22,34200,444.0
2015-05-22,34500,516.0
2015-05-22,34800,672.0
2015-05-22,35100,684.0
2015-05-22,35400,519.05084
2015-05-22,35700,696.0
2015-05-22,36000,528.0
2015-05-22,36300,433.62712
2015-05-22,36600,672.0
2015-05-22,36900,625.22034
2015-05-22,37200,588.0
2015-05-22,37500,626.44068
2015-05-22,37800,495.66102
2015-05-22,38100,576.0
2015-05-22,38400,672.0
2015-05-22,38700,759.4576
2015-05-22,39000,553.01694
2015-05-22,39300,660.0
2015-05-22,39600,564.0
2015-05-22,39900,588.0
2015-05-22,40200,744.0
2015-05-22,40500,672.0
2015-05-22,40800,468.0
2015-05-22,41100,456.0
2015-05-22,41400,613.42374
2015-05-22,41700,636.0
2015-05-22,42000,516.0
2015-05-22,42300,516.0
2015-05-22,42600,456.0
2015-05-22,42900,576.0
2015-05-22,43200,576.0
2015-05-22,43500,504.0
2015-05-22,43800,564.0
2015-05-22,44100,552.0
2015-05-22,44400,648.0
2015-05-22,44700,504.0
2015-05-22,45000,516.0
2015-05-22,45300,504.0
2015-05-22,45600,588.0
2015-05-22,45900,648.0
2015-05-22,46200,516.0
2015-05-22,46500,540.0
2015-05-22,46800,629.8983
2015-05-22,47100,552.0
2015-05-22,47400,456.0
2015-05-22,47700,444.0
2015-05-22,48000,409.42374
2015-05-22,48300,432.0
2015-05-22,48600,661.42374
2015-05-22,48900,504.0
2015-05-22,49200,589.62712
2015-05-22,49500,480.0
2015-05-22,49800,505.8305
2015-05-22,50100,564.0
2015-05-22,50400,576.0
2015-05-22,50700,432.0
2015-05-22,51000,552.0
2015-05-22,51300,516.0
2015-05-22,51600,468.0
2015-05-22,51900,480.0
2015-05-22,52200,468.0
2015-05-22,52500,744.0
2015-05-22,52800,484.96552
2015-05-22,53100,480.0
2015-05-22,53400,648.0
2015-05-22,53700,492.0
2015-05-22,54000,492.0
2015-05-22,54300,420.0
2015-05-22,54600,684.0
2015-05-22,54900,615.25424
2015-05-22,55200,529.62712
2015-05-22,55500,408.0
2015-05-22,55800,624.0
2015-05-22,56100,518.84746
2015-05-22,56400,420.0
2015-05-22,56700,504.0
2015-05-22,57000,588.0
2015-05-22,57300,540.0
2015-05-22,57600,540.0
2015-05-22,57900,456.0
2015-05-22,58200,552.0
2015-05-22,58500,396.0
2015-05-22,58800,396.0
2015-05-22,59100,636.0
2015-05-22,59400,710.64406
2015-05-22,59700,420.0
2015-05-22,60000,528.0
2015-05-22,60300,372.0
2015-05-22,60600,636.0
2015-05-22,60900,564.0
2015-05-22,61200,540.0
2015-05-22,61500,612.0
2015-05-22,61800,456.0
2015-05-22,62100,552.0
2015-05-22,62400,600.0
2015-05-22,62700,696.0
2015-05-22,63000,517.62712
2015-05-22,63300,504.0
2015-05-22,63600,480.0
2015-05-22,63900,576.0
2015-05-22,64200,612.0
2015-05-22,64500,696.0
2015-05-22,64800,672.0
2015-05-22,65100,432.0
2015-05-22,65400,816.0
2015-05-22,65700,744.0
2015-05-22,66000,552.0
2015-05-22,66300,564.0
2015-05-22,66600,590.0339
2015-05-22,66900,528.0
2015-05-22,67200,614.2373
2015-05-22,67500,529.8305
2015-05-22,67800,552.0
2015-05-22,68100,720.0
2015-05-22,68400,540.0
2015-05-22,68700,564.0
2015-05-22,69000,708.0
2015-05-22,69300,528.0
2015-05-22,69600,684.0
2015-05-22,69900,504.0
2015-05-22,70200,516.0
2015-05-22,70500,636.0
2015-05-22,70800,588.0
2015-05-22,71100,420.0
2015-05-22,71400,576.0
2015-05-22,71700,480.0
2015-05-22,72000,564.0
2015-05-22,72300,468.0
2015-05-22,72600,408.0
2015-05-22,72900,516.0
2015-05-22,73200,432.0
2015-05-22,73500,384.0
2015-05-22,73800,480.20339
2015-05-22,74100,360.0
2015-05-22,74400,360.0
2015-05-22,74700,396.0
2015-05-22,75000,408.0
2015-05-22,75300,396.0
2015-05-22,75600,372.81356
2015-05-22,75900,288.0
2015-05-22,76200,288.0
2015-05-22,76500,312.0
2015-05-22,76800,504.0
2015-05-22,77100,324.81356
2015-05-22,77400,432.0
2015-05-22,77700,336.0
2015-05-22,78000,456.0
2015-05-22,78300,456.0
2015-05-22,78600,300.0
2015-05-22,78900,336.0
2015-05-22,79200,468.0
2015-05-22,79500,456.0
2015-05-22,79800,420.0
2015-05-22,80100,216.0
2015-05-22,80400,432.0
2015-05-22,80700,444.0
2015-05-22,81000,374.0339
2015-05-22,81300,420.0
2015-05-22,81600,516.0
2015-05-22,81900,600.0
2015-05-22,82200,216.0
2015-05-22,82500,516.0
2015-05-22,82800,285.0
2015-05-22,83100,468.0
2015-05-22,83400,360.0
2015-05-22,83700,564.0
2015-05-22,84000,468.0
2015-05-22,84300,228.0
2015-05-22,84600,216.81356
2015-05-22,84900,300.0
2015-05-22,85200,300.0
2015-05-22,85500,276.0
2015-05-22,85800,192.0
2015-05-22,86100,372.0
