day,interval,flow
2015-05-22,0,612.0
2015-05-22,300,840.0
2015-05-22,600,624.0
2015-05-22,900,828.0
2015-05-22,1200,780.0
2015-05-22,1500,768.0
2015-05-22,1800,768.0
2015-05-22,2100,591.05086
2015-05-22,2400,702.48804
2015-05-22,2700,732.0
2015-05-22,3000,816.0
2015-05-22,3300,636.0
2015-05-22,3600,660.0
2015-05-22,3900,756.0
2015-05-22,4200,636.0
2015-05-22,4500,720.0
2015-05-22,4800,684.0
2015-05-22,5100,744.0
2015-05-22,5400,696.0
2015-05-22,5700,468.0
2015-05-22,6000,600.0
2015-05-22,6300,648.0
2015-05-22,6600,468.0
2015-05-22,6900,396.0
2015-05-22,7200,540.0
2015-05-22,7500,468.0
2015-05-22,7800,492.0
2015-05-22,8100,348.0
2015-05-22,8400,576.0
2015-05-22,8700,360.0
2015-05-22,9000,516.0
2015-05-22,9300,480.0
2015-05-22,9600,360.0
2015-05-22,9900,516.0
2015-05-22,10200,336.0
2015-05-22,10500,456.0
2015-05-22,10800,552.0
2015-05-22,11100,408.0
2015-05-22,11400,420.0
2015-05-22,11700,348.0
2015-05-22,12000,288.0
2015-05-22,12300,348.0
2015-05-22,12600,361.22034
2015-05-22,12900,432.0
2015-05-22,13200,228.0
2015-05-22,13500,228.0
2015-05-22,13800,372.0
2015-05-22,14100,336.0
2015-05-22,14400,72.0
2015-05-22,14700,12.0
2015-05-22,15000,12.0
2015-05-22,15300,12.0
2015-05-22,15600,12.0
2015-05-22,15900,12.0
2015-05-22,16200,0.0
2015-05-22,16500,0.0
2015-05-22,16800,12.0
2015-05-22,17100,0.0
2015-05-22,17400,36.0
2015-05-22,17700,0.0
2015-05-22,18000,0.0
2015-05-22,18300,36.0
2015-05-22,18600,0.0
2015-05-22,18900,72.0
2015-05-22,19200,0.0
2015-05-22,19500,0.0
2015-05-22,19800,0.0
2015-05-22,20100,0.0
2015-05-22,20400,48.0
2015-05-22,20700,12.0
2015-05-22,21000,0.0
2015-05-22,21300,12.0
2015-05-22,21600,12.0
2015-05-22,21900,0.0
2015-05-22,22200,36.0
2015-05-22,22500,492.0
2015-05-22,22800,432.0
2015-05-22,23100,433.22034
2015-05-22,23400,372.0
2015-05-22,23700,410.03388
2015-05-22,24000,444.0
2015-05-22,24300,468.0
2015-05-22,24600,492.0
2015-05-22,24900,528.0
2015-05-22,25200,384.0
2015-05-22,25500,384.0
2015-05-22,25800,361.42374
2015-05-22,26100,480.0
2015-05-22,26400,360.0
2015-05-22,26700,444.0
2015-05-22,27000,410.84748
2015-05-22,27300,360.0
2015-05-22,27600,504.0
2015-05-22,27900,540.0
2015-05-22,28200,446.48276
2015-05-22,28500,421.22034
2015-05-22,28800,564.0
2015-05-22,29100,432.0
2015-05-22,29400,576.0
2015-05-22,29700,456.0
2015-05-22,30000,672.0
2015-05-22,30300,384.0
2015-05-22,30600,445.62712
2015-05-22,30900,540.0
2015-05-22,31200,528.0
2015-05-22,31500,432.0
2015-05-22,31800,420.0
2015-05-22,32100,445.42374
2015-05-22,32400,504.0
2015-05-22,32700,564.0
2015-05-22,33000,588.0
2015-05-22,33300,432.81356
2015-05-22,33600,504.0
2015-05-22,33900,507.25424
2015-05-22,34200,480.0
2015-05-22,34500,372.0
2015-05-22,34800,456.0
2015-05-22,35100,372.0
2015-05-22,35400,469.62712
2015-05-22,35700,504.0
2015-05-22,36000,456.0
2015-05-22,36300,505.22034
2015-05-22,36600,468.0
2015-05-22,36900,505.42374
2015-05-22,37200,468.0
2015-05-22,37500,505.42374
2015-05-22,37800,398.84746
2015-05-22,38100,504.0
2015-05-22,38400,552.0
2015-05-22,38700,409.01694
2015-05-22,39000,396.81356
2015-05-22,39300,480.0
2015-05-22,39600,576.0
2015-05-22,39900,396.0
2015-05-22,40200,540.0
2015-05-22,40500,492.0
2015-05-22,40800,444.0
2015-05-22,41100,456.0
2015-05-22,41400,457.22034
2015-05-22,41700,516.0
2015-05-22,42000,504.0
2015-05-22,42300,492.0
2015-05-22,42600,504.0
2015-05-22,42900,408.0
2015-05-22,43200,456.0
2015-05-22,43500,516.0
2015-05-22,43800,444.0
2015-05-22,44100,456.0
2015-05-22,44400,384.0
2015-05-22,44700,348.0
2015-05-22,45000,360.0
2015-05-22,45300,408.0
2015-05-22,45600,432.0
2015-05-22,45900,372.0
2015-05-22,46200,408.0
