day,interval,flow
2015-05-21,0,720.0
2015-05-21,300,696.0
2015-05-21,600,600.0
2015-05-21,900,504.0
2015-05-21,1200,624.0
2015-05-21,1500,540.0
2015-05-21,1800,619.05882
2015-05-21,2100,495.45762
2015-05-21,2400,480.0
2015-05-21,2700,522.46154
2015-05-21,3000,468.0
2015-05-21,3300,420.0
2015-05-21,3600,276.0
2015-05-21,3900,480.0
2015-05-21,4200,492.0
2015-05-21,4500,372.0
2015-05-21,4800,336.0
2015-05-21,5100,300.0
2015-05-21,5400,350.06896
2015-05-21,5700,324.0
2015-05-21,6000,288.0
2015-05-21,6300,312.0
2015-05-21,6600,324.0
2015-05-21,6900,312.0
2015-05-21,7200,288.0
2015-05-21,7500,300.0
2015-05-21,7800,264.0
2015-05-21,8100,216.0
2015-05-21,8400,288.0
2015-05-21,8700,216.0
2015-05-21,9000,229.22034
2015-05-21,9300,204.0
2015-05-21,9600,228.0
2015-05-21,9900,276.0
2015-05-21,10200,228.0
2015-05-21,10500,300.0
2015-05-21,10800,204.0
2015-05-21,11100,144.0
2015-05-21,11400,204.0
2015-05-21,11700,252.0
2015-05-21,12000,228.0
2015-05-21,12300,204.0
2015-05-21,12600,156.0
2015-05-21,12900,264.0
2015-05-21,13200,108.0
2015-05-21,13500,108.0
2015-05-21,13800,228.0
2015-05-21,14100,144.0
2015-05-21,14400,192.0
2015-05-21,14700,156.0
2015-05-21,15000,144.0
2015-05-21,15300,228.0
2015-05-21,15600,204.0
2015-05-21,15900,168.0
2015-05-21,16200,132.0
2015-05-21,16500,288.0
2015-05-21,16800,264.0
2015-05-21,17100,204.0
2015-05-21,17400,300.0
2015-05-21,17700,300.0
2015-05-21,18000,168.0
2015-05-21,18300,204.0
2015-05-21,18600,264.0
2015-05-21,18900,312.0
2015-05-21,19200,180.0
2015-05-21,19500,228.0
2015-05-21,19800,240.0
2015-05-21,20100,300.0
2015-05-21,20400,240.0
2015-05-21,20700,348.0
2015-05-21,21000,384.0
2015-05-21,21300,252.0
2015-05-21,21600,325.01694
2015-05-21,21900,288.0
2015-05-21,22200,312.81356
2015-05-21,22500,444.0
2015-05-21,22800,348.0
2015-05-21,23100,492.0
2015-05-21,23400,387.07892
