day,interval,flow
2015-05-17,0,3084.0
2015-05-17,300,3648.0
2015-05-17,600,3480.0
2015-05-17,900,1284.0
2015-05-17,1200,1944.0
2015-05-17,1500,2244.0
2015-05-17,1800,1993.683826
2015-05-17,2100,2961.96615
2015-05-17,2400,4240.0
2015-05-17,7200,1014.5455
2015-05-17,7500,1008.0
2015-05-17,7800,831.0508600000001
2015-05-17,8100,1274.0339000000001
2015-05-17,8400,660.0
2015-05-17,8700,816.0
2015-05-17,9000,840.61017
2015-05-17,9300,1152.0
2015-05-17,18000,2160.0
2015-05-17,18300,1156.363648
2015-05-17,18600,288.0
2015-05-17,18900,756.0
2015-05-17,19200,828.0
2015-05-17,19500,1548.0
2015-05-17,19800,1169.28811
2015-05-17,20100,420.0
2015-05-17,20400,264.0
2015-05-17,20700,1068.0
2015-05-17,21000,684.0
2015-05-17,21300,2940.0
2015-05-17,21600,2880.0
2015-05-17,21900,2941.01696
2015-05-17,22200,1584.0
2015-05-17,22500,2160.0
2015-05-17,22800,3058.16952
2015-05-17,23100,2046.10174
2015-05-17,23400,2496.00006
2015-05-17,23700,1332.0
2015-05-17,24000,1020.0
2015-05-17,24300,1152.0
2015-05-17,24600,1884.0
2015-05-17,24900,1248.0
2015-05-17,25200,444.0
2015-05-17,25500,408.0
2015-05-17,25800,672.0
2015-05-17,26100,2064.0
2015-05-17,26400,2232.0
2015-05-17,26700,612.0
2015-05-17,27000,542.0339
2015-05-17,27300,456.0
2015-05-17,27600,324.0
2015-05-17,27900,516.0
2015-05-17,28200,528.0
2015-05-17,28500,516.0
2015-05-17,28800,432.0
2015-05-17,29100,492.0
2015-05-17,29400,540.0
2015-05-17,29700,456.0
2015-05-17,30000,612.0
2015-05-17,30300,444.0
2015-05-17,30600,612.0
2015-05-17,30900,636.0
2015-05-17,31200,528.0
2015-05-17,31500,732.0
2015-05-17,31800,516.0
2015-05-17,32100,720.0
2015-05-17,32400,660.0
2015-05-17,32700,360.0
2015-05-17,33000,1029.5172400000001
2015-05-17,33300,624.0
2015-05-17,33600,516.0
2015-05-17,33900,552.0
2015-05-17,34200,760.0678
2015-05-17,34500,672.0
2015-05-17,34800,888.0
2015-05-17,35100,792.0
2015-05-17,35400,900.0
2015-05-17,35700,720.0
2015-05-17,36000,912.0
2015-05-17,36300,948.0
2015-05-17,36600,756.0
2015-05-17,36900,768.0
2015-05-17,37200,1212.0
2015-05-17,37500,710.84745
2015-05-17,37800,708.0
2015-05-17,38100,816.0
2015-05-17,38400,852.0
2015-05-17,38700,624.0
2015-05-17,39000,1044.0
2015-05-17,39300,924.0
2015-05-17,39600,984.0
2015-05-17,39900,792.0
2015-05-17,40200,756.0
2015-05-17,40500,1056.0
2015-05-17,40800,996.0
2015-05-17,41100,720.0
2015-05-17,41400,1024.0678
2015-05-17,41700,1032.0
2015-05-17,42000,1248.0
2015-05-17,42300,972.0
2015-05-17,42600,1068.0
2015-05-17,42900,948.0
2015-05-17,43200,636.0
2015-05-17,43500,876.0
2015-05-17,43800,1176.0
2015-05-17,44100,1176.0
2015-05-17,44400,924.0
2015-05-17,44700,1032.0
2015-05-17,45000,1203.310334
2015-05-17,45300,984.0
2015-05-17,45600,864.0
2015-05-17,45900,1200.0
2015-05-17,46200,864.0
2015-05-17,46500,1596.0
2015-05-17,46800,1164.0
2015-05-17,47100,1044.0
2015-05-17,47400,1104.0
2015-05-17,47700,1848.0
2015-05-17,48000,1548.0
2015-05-17,48300,1536.0
2015-05-17,48600,1285.42372
2015-05-17,48900,1200.0
2015-05-17,49200,1248.0
2015-05-17,49500,1428.0
2015-05-17,49800,1164.0
2015-05-17,50100,744.0
2015-05-17,50400,984.0
2015-05-17,50700,1008.0
2015-05-17,51000,1308.0
2015-05-17,51300,1128.0
2015-05-17,51600,1356.0
2015-05-17,51900,1284.0
2015-05-17,52200,1530.91526
2015-05-17,52500,1224.0
2015-05-17,52800,984.0
2015-05-17,53100,1260.0
2015-05-17,53400,1068.0
2015-05-17,53700,1140.0
2015-05-17,54000,1116.0
2015-05-17,54300,852.0
2015-05-17,54600,1056.0
2015-05-17,54900,1056.0
2015-05-17,55200,996.0
2015-05-17,55500,1008.0
2015-05-17,55800,1109.28813
2015-05-17,56100,828.0
2015-05-17,56400,1008.0
2015-05-17,56700,1176.0
2015-05-17,57000,1212.0
2015-05-17,57300,1068.0
2015-05-17,57600,1176.0
2015-05-17,57900,1212.0
2015-05-17,58200,1416.0
2015-05-17,58500,984.0
2015-05-17,58800,1200.0
2015-05-17,59100,1032.0
2015-05-17,59400,744.0
2015-05-17,59700,1080.0
2015-05-17,60000,1080.0
2015-05-17,60300,1188.0
2015-05-17,60600,1008.0
2015-05-17,60900,1044.0
2015-05-17,61200,948.0
2015-05-17,61500,1176.0
2015-05-17,61800,1116.0
2015-05-17,62100,840.0
2015-05-17,62400,1212.0
2015-05-17,62700,1200.0
2015-05-17,63000,1228.47458
2015-05-17,63300,924.0
2015-05-17,63600,1116.0
2015-05-17,63900,1212.0
2015-05-17,64200,1080.0
2015-05-17,64500,864.0
2015-05-17,64800,1032.0
2015-05-17,65100,1212.0
2015-05-17,65400,720.0
2015-05-17,65700,1152.0
2015-05-17,66000,1248.0
2015-05-17,66300,1116.0
2015-05-17,66600,1032.0
2015-05-17,66900,792.0
2015-05-17,67200,900.0
2015-05-17,67500,1176.0
2015-05-17,67800,1080.0
2015-05-17,68100,1320.0
2015-05-17,68400,876.0
2015-05-17,68700,1236.0
2015-05-17,69000,1188.0
2015-05-17,69300,1020.0
2015-05-17,69600,996.0
2015-05-17,69900,936.0
2015-05-17,70200,1104.0
2015-05-17,70500,1116.0
2015-05-17,70800,1044.0
2015-05-17,71100,1056.0
2015-05-17,71400,1140.0
2015-05-17,71700,1116.0
2015-05-17,72000,1308.0
2015-05-17,72300,1860.0
2015-05-17,72600,1188.0
2015-05-17,72900,1344.0
2015-05-17,73200,2292.0
2015-05-17,73500,1200.0
2015-05-17,73800,1212.0
2015-05-17,74100,1596.0
2015-05-17,74400,996.0
2015-05-17,74700,1080.0
2015-05-17,75000,1356.0
2015-05-17,75300,1467.8644
2015-05-17,75600,828.0
2015-05-17,75900,1092.0
2015-05-17,76200,1512.0
2015-05-17,76500,1116.0
2015-05-17,76800,1392.0
2015-05-17,77100,1056.0
