day,interval,flow
2015-05-17,0,648.0
2015-05-17,300,696.0
2015-05-17,600,636.0
2015-05-17,900,588.0
2015-05-17,1200,528.0
2015-05-17,1500,528.0
2015-05-17,1800,728.25384
2015-05-17,2100,590.2373
2015-05-17,2400,600.0
2015-05-17,7200,564.54545
2015-05-17,7500,372.0
2015-05-17,7800,529.42374
2015-05-17,8100,325.01694
2015-05-17,8400,468.0
2015-05-17,8700,396.0
2015-05-17,9000,674.84746
2015-05-17,9300,444.0
2015-05-17,18000,240.0
2015-05-17,18300,205.090908
2015-05-17,18600,204.0
2015-05-17,18900,216.0
2015-05-17,19200,216.0
2015-05-17,19500,252.0
2015-05-17,19800,192.61016
2015-05-17,20100,264.0
2015-05-17,20400,180.0
2015-05-17,20700,264.0
2015-05-17,21000,228.0
2015-05-17,21300,276.0
2015-05-17,21600,264.0
2015-05-17,21900,204.61016
2015-05-17,22200,192.0
2015-05-17,22500,120.0
2015-05-17,22800,253.22034
2015-05-17,23100,360.81356
2015-05-17,23400,264.81356
2015-05-17,23700,360.0
2015-05-17,24000,288.0
2015-05-17,24300,252.0
2015-05-17,24600,264.0
2015-05-17,24900,312.0
2015-05-17,25200,348.0
2015-05-17,25500,240.0
2015-05-17,25800,468.0
2015-05-17,26100,216.0
2015-05-17,26400,324.0
2015-05-17,26700,372.0
2015-05-17,27000,301.22034
2015-05-17,27300,216.0
2015-05-17,27600,348.0
2015-05-17,27900,300.0
2015-05-17,28200,396.0
2015-05-17,28500,288.0
2015-05-17,28800,276.0
2015-05-17,29100,336.0
2015-05-17,29400,312.0
2015-05-17,29700,288.0
2015-05-17,30000,336.0
2015-05-17,30300,216.0
2015-05-17,30600,288.0
2015-05-17,30900,324.0
2015-05-17,31200,276.0
2015-05-17,31500,312.0
2015-05-17,31800,228.0
2015-05-17,32100,516.0
2015-05-17,32400,216.0
2015-05-17,32700,180.0
2015-05-17,33000,591.72414
2015-05-17,33300,408.0
2015-05-17,33600,300.0
2015-05-17,33900,408.0
2015-05-17,34200,519.661
2015-05-17,34500,360.0
2015-05-17,34800,504.0
2015-05-17,35100,276.0
2015-05-17,35400,492.0
2015-05-17,35700,588.0
2015-05-17,36000,276.0
2015-05-17,36300,588.0
2015-05-17,36600,468.0
2015-05-17,36900,276.0
2015-05-17,37200,384.0
2015-05-17,37500,432.81356
2015-05-17,37800,552.0
2015-05-17,38100,708.0
2015-05-17,38400,552.0
2015-05-17,38700,468.0
2015-05-17,39000,552.0
2015-05-17,39300,444.0
2015-05-17,39600,648.0
2015-05-17,39900,528.0
2015-05-17,40200,468.0
2015-05-17,40500,540.0
2015-05-17,40800,540.0
2015-05-17,41100,600.0
2015-05-17,41400,543.4576
2015-05-17,41700,516.0
2015-05-17,42000,480.0
2015-05-17,42300,540.0
2015-05-17,42600,516.0
2015-05-17,42900,456.0
2015-05-17,43200,540.0
2015-05-17,43500,444.0
2015-05-17,43800,576.0
2015-05-17,44100,492.0
2015-05-17,44400,552.0
2015-05-17,44700,348.0
2015-05-17,45000,564.82758
2015-05-17,45300,468.0
2015-05-17,45600,420.0
2015-05-17,45900,528.0
2015-05-17,46200,480.0
2015-05-17,46500,420.0
2015-05-17,46800,504.0
2015-05-17,47100,660.0
2015-05-17,47400,588.0
2015-05-17,47700,432.0
2015-05-17,48000,492.0
2015-05-17,48300,564.0
2015-05-17,48600,397.8305
2015-05-17,48900,540.0
2015-05-17,49200,456.0
2015-05-17,49500,492.0
2015-05-17,49800,624.0
2015-05-17,50100,588.0
2015-05-17,50400,480.0
2015-05-17,50700,420.0
2015-05-17,51000,672.0
2015-05-17,51300,528.0
2015-05-17,51600,540.0
2015-05-17,51900,660.0
2015-05-17,52200,432.81356
2015-05-17,52500,600.0
2015-05-17,52800,492.0
2015-05-17,53100,432.0
2015-05-17,53400,576.0
2015-05-17,53700,348.0
2015-05-17,54000,564.0
2015-05-17,54300,432.0
2015-05-17,54600,468.0
2015-05-17,54900,504.0
2015-05-17,55200,528.0
2015-05-17,55500,540.0
2015-05-17,55800,601.01694
2015-05-17,56100,432.0
2015-05-17,56400,624.0
2015-05-17,56700,540.0
2015-05-17,57000,600.0
2015-05-17,57300,588.0
2015-05-17,57600,492.0
2015-05-17,57900,576.0
2015-05-17,58200,540.0
2015-05-17,58500,492.0
2015-05-17,58800,552.0
2015-05-17,59100,492.0
2015-05-17,59400,372.0
2015-05-17,59700,636.0
2015-05-17,60000,612.0
2015-05-17,60300,564.0
2015-05-17,60600,672.0
2015-05-17,60900,672.0
2015-05-17,61200,504.0
2015-05-17,61500,492.0
2015-05-17,61800,408.0
2015-05-17,62100,504.0
2015-05-17,62400,600.0
2015-05-17,62700,540.0
2015-05-17,63000,734.2373
2015-05-17,63300,456.0
2015-05-17,63600,636.0
2015-05-17,63900,384.0
2015-05-17,64200,684.0
2015-05-17,64500,516.0
2015-05-17,64800,588.0
2015-05-17,65100,540.0
2015-05-17,65400,492.0
2015-05-17,65700,588.0
2015-05-17,66000,564.0
2015-05-17,66300,600.0
2015-05-17,66600,528.0
2015-05-17,66900,516.0
2015-05-17,67200,456.0
2015-05-17,67500,612.0
2015-05-17,67800,420.0
2015-05-17,68100,372.0
2015-05-17,68400,600.0
2015-05-17,68700,516.0
2015-05-17,69000,528.0
2015-05-17,69300,456.0
2015-05-17,69600,312.0
2015-05-17,69900,492.0
2015-05-17,70200,468.0
2015-05-17,70500,432.0
2015-05-17,70800,444.0
2015-05-17,71100,564.0
2015-05-17,71400,456.0
2015-05-17,71700,540.0
2015-05-17,72000,672.0
2015-05-17,72300,996.0
2015-05-17,72600,636.0
2015-05-17,72900,624.0
2015-05-17,73200,660.0
2015-05-17,73500,612.0
2015-05-17,73800,948.0
2015-05-17,74100,732.0
2015-05-17,74400,624.0
2015-05-17,74700,660.0
2015-05-17,75000,660.0
2015-05-17,75300,625.22034
2015-05-17,75600,696.0
2015-05-17,75900,456.0
2015-05-17,76200,504.0
2015-05-17,76500,480.0
2015-05-17,76800,444.0
2015-05-17,77100,420.0
2015-05-17,77400,433.62712
2015-05-17,77700,384.0
2015-05-17,78000,480.0
2015-05-17,78300,504.0
2015-05-17,78600,480.0
2015-05-17,78900,576.0
2015-05-17,79200,408.0
2015-05-17,79500,468.0
2015-05-17,79800,516.0
2015-05-17,80100,564.0
2015-05-17,80400,612.0
2015-05-17,80700,432.0
2015-05-17,81000,530.2373
2015-05-17,81300,552.0
2015-05-17,81600,336.0
2015-05-17,81900,444.0
2015-05-17,82200,348.0
2015-05-17,82500,408.0
2015-05-17,82800,300.0
2015-05-17,83100,492.0
2015-05-17,83400,408.0
2015-05-17,83700,372.0
2015-05-17,84000,384.0
2015-05-17,84300,408.0
2015-05-17,84600,228.40678
2015-05-17,84900,396.0
2015-05-17,85200,336.0
2015-05-17,85500,324.0
2015-05-17,85800,444.0
