day,interval,flow
2015-05-20,0,732.0
2015-05-20,300,504.0
2015-05-20,600,492.0
2015-05-20,900,600.0
2015-05-20,1200,456.0
2015-05-20,1500,576.0
2015-05-20,1800,427.058806
2015-05-20,2100,460.32729
2015-05-20,2400,561.81816
2015-05-20,2700,240.0
2015-05-20,3000,420.0
2015-05-20,3300,480.0
2015-05-20,3600,432.0
2015-05-20,3900,420.0
2015-05-20,4200,360.0
2015-05-20,4500,324.0
2015-05-20,4800,288.0
2015-05-20,5100,156.0
2015-05-20,5400,300.40678
2015-05-20,5700,204.0
2015-05-20,6000,336.0
2015-05-20,6300,216.0
2015-05-20,6600,360.0
2015-05-20,6900,324.0
2015-05-20,7200,228.0
2015-05-20,7500,216.0
2015-05-20,7800,168.0
2015-05-20,8100,156.0
2015-05-20,8400,252.0
2015-05-20,8700,168.0
2015-05-20,9000,192.0
2015-05-20,9300,300.0
2015-05-20,9600,192.0
2015-05-20,9900,180.0
2015-05-20,10200,216.0
2015-05-20,10500,228.0
2015-05-20,10800,144.0
2015-05-20,11100,180.0
2015-05-20,11400,192.0
2015-05-20,11700,276.0
2015-05-20,12000,168.0
2015-05-20,12300,180.0
2015-05-20,12600,192.0
2015-05-20,12900,252.0
2015-05-20,13200,132.0
2015-05-20,13500,240.0
2015-05-20,13800,252.0
2015-05-20,14100,168.0
2015-05-20,14400,180.0
2015-05-20,14700,276.0
2015-05-20,15000,204.0
2015-05-20,15300,192.0
2015-05-20,15600,276.0
2015-05-20,15900,288.0
2015-05-20,16200,324.0
2015-05-20,16500,228.0
2015-05-20,16800,264.0
2015-05-20,17100,420.0
2015-05-20,17400,288.0
2015-05-20,17700,348.0
2015-05-20,18000,420.0
2015-05-20,18300,468.0
2015-05-20,18600,576.0
2015-05-20,18900,348.0
2015-05-20,19200,516.0
2015-05-20,19500,504.0
2015-05-20,19800,517.8305
2015-05-20,20100,540.0
2015-05-20,20400,576.0
2015-05-20,20700,684.0
2015-05-20,21000,636.0
2015-05-20,21300,468.0
2015-05-20,21600,468.0
2015-05-20,21900,768.0
2015-05-20,22200,1020.0
2015-05-20,22500,960.0
2015-05-20,22800,888.0
2015-05-20,23100,852.0
2015-05-20,23400,876.0
2015-05-20,23700,956.210538
2015-05-20,24000,996.0
2015-05-20,24300,1344.0
2015-05-20,24600,974.03388
2015-05-20,24900,1104.0
2015-05-20,25200,864.0
2015-05-20,25500,1128.0
2015-05-20,25800,1044.0
2015-05-20,26100,1212.0
2015-05-20,26400,1260.0
2015-05-20,26700,1188.0
2015-05-20,27000,1516.47456
2015-05-20,27300,1452.0
2015-05-20,27600,1392.0
2015-05-20,27900,1500.0
2015-05-20,28200,1576.67798
2015-05-20,28500,1356.0
2015-05-20,28800,1543.11862
2015-05-20,29100,1464.0
2015-05-20,29400,984.0
2015-05-20,29700,1590.3051
2015-05-20,30000,1673.2881399999999
2015-05-20,30300,1452.0
2015-05-20,30600,1548.0
2015-05-20,30900,1788.0
2015-05-20,31200,1464.0
2015-05-20,31500,1452.0
2015-05-20,31800,1692.0
2015-05-20,32100,1512.0
2015-05-20,32400,1032.0
2015-05-20,32700,1260.0
2015-05-20,33000,1248.0
2015-05-20,33300,1560.0
2015-05-20,33600,1728.0
2015-05-20,33900,1560.0
2015-05-20,34200,1065.96612
2015-05-20,34500,1332.0
2015-05-20,34800,1344.0
2015-05-20,35100,1308.0
2015-05-20,35400,1152.0
2015-05-20,35700,1188.0
2015-05-20,36000,888.0
2015-05-20,36300,1440.0
2015-05-20,36600,1320.0
2015-05-20,36900,1032.0
2015-05-20,37200,1224.0
2015-05-20,37500,1428.0
2015-05-20,37800,1397.08476
2015-05-20,38100,1104.0
2015-05-20,38400,1332.0
2015-05-20,38700,1320.0
2015-05-20,39000,1224.0
2015-05-20,39300,1272.0
2015-05-20,39600,1368.0
2015-05-20,39900,1320.0
2015-05-20,40200,1488.0
2015-05-20,40500,1104.0
2015-05-20,40800,1032.0
2015-05-20,41100,1440.0
2015-05-20,41400,1154.64406
2015-05-20,41700,972.0
2015-05-20,42000,1092.0
2015-05-20,42300,1188.0
2015-05-20,42600,1236.0
2015-05-20,42900,1260.0
2015-05-20,43200,1356.0
2015-05-20,43500,1116.0
2015-05-20,43800,1272.0
2015-05-20,44100,1524.0
2015-05-20,44400,1456.2851999999998
2015-05-20,44700,1644.0
2015-05-20,45000,1440.0
2015-05-20,45300,1092.0
2015-05-20,45600,1104.0
2015-05-20,45900,732.0
2015-05-20,46200,588.0
2015-05-20,46500,636.0
2015-05-20,46800,888.0
2015-05-20,47100,1188.0
2015-05-20,47400,960.0
2015-05-20,47700,1036.27118
2015-05-20,48000,828.0
2015-05-20,48300,1020.0
2015-05-20,48600,1001.49152
2015-05-20,48900,1008.0
2015-05-20,49200,1188.0
2015-05-20,49500,1164.0
2015-05-20,49800,1248.0
2015-05-20,50100,1560.0
2015-05-20,50400,1248.0
2015-05-20,50700,1368.0
2015-05-20,51000,1692.0
2015-05-20,51300,1116.0
2015-05-20,51600,1382.84744
2015-05-20,51900,1374.3051
2015-05-20,52200,1332.0
2015-05-20,52500,1284.0
2015-05-20,52800,1500.0
2015-05-20,53100,1261.6271
2015-05-20,53400,1608.0
2015-05-20,53700,1491.661
2015-05-20,54000,1416.0
2015-05-20,54300,1392.0
