day,interval,flow
2016-05-16,0,0.0
2016-05-16,300,0.0
2016-05-16,600,0.0
2016-05-16,900,0.0
2016-05-16,1200,0.0
2016-05-16,1500,0.0
2016-05-16,1800,0.0
2016-05-16,2100,0.0
2016-05-16,2400,0.0
2016-05-16,2700,0.0
2016-05-16,3000,0.0
2016-05-16,3300,0.0
2016-05-16,3600,0.0
2016-05-16,3900,0.0
2016-05-16,4200,0.0
2016-05-16,4500,0.0
2016-05-16,4800,0.0
2016-05-16,5100,0.0
2016-05-16,5400,0.0
2016-05-16,5700,0.0
2016-05-16,6000,0.0
2016-05-16,6300,0.0
2016-05-16,6600,0.0
2016-05-16,6900,0.0
2016-05-16,7200,0.0
2016-05-16,7500,0.0
2016-05-16,7800,0.0
2016-05-16,8100,0.0
2016-05-16,8400,0.0
2016-05-16,8700,0.0
2016-05-16,9000,0.0
2016-05-16,9300,0.0
2016-05-16,9600,0.0
2016-05-16,9900,0.0
2016-05-16,10200,0.0
2016-05-16,10500,0.0
2016-05-16,10800,0.0
2016-05-16,11100,0.0
2016-05-16,11400,0.0
2016-05-16,11700,0.0
2016-05-16,12000,0.0
2016-05-16,12300,0.0
2016-05-16,12600,0.0
2016-05-16,12900,0.0
2016-05-16,13200,0.0
2016-05-16,13500,0.0
2016-05-16,13800,0.0
2016-05-16,14100,0.0
2016-05-16,14400,0.0
2016-05-16,14700,0.0
2016-05-16,15000,0.0
2016-05-16,15300,0.0
2016-05-16,15600,0.0
2016-05-16,15900,0.0
2016-05-16,16200,0.0
2016-05-16,16500,0.0
2016-05-16,16800,0.0
2016-05-16,17100,0.0
2016-05-16,17400,0.0
2016-05-16,17700,0.0
2016-05-16,18000,0.0
2016-05-16,18300,0.0
2016-05-16,18600,0.0
2016-05-16,18900,0.0
2016-05-16,19200,0.0
2016-05-16,19500,0.0
2016-05-16,19800,0.0
2016-05-16,20100,0.0
2016-05-16,20400,0.0
2016-05-16,20700,0.0
2016-05-16,21000,0.0
2016-05-16,21300,0.0
2016-05-16,21600,0.0
2016-05-16,21900,0.0
2016-05-16,22200,0.0
2016-05-16,22500,0.0
2016-05-16,22800,0.0
2016-05-16,23100,0.0
2016-05-16,23400,0.0
2016-05-16,23700,0.0
2016-05-16,24000,0.0
2016-05-16,24300,0.0
2016-05-16,24600,0.0
2016-05-16,24900,0.0
2016-05-16,25200,0.0
2016-05-16,25500,0.0
2016-05-16,25800,0.0
2016-05-16,26100,0.0
2016-05-16,26400,0.0
2016-05-16,26700,0.0
2016-05-16,27000,0.0
2016-05-16,27300,0.0
2016-05-16,27600,0.0
2016-05-16,27900,0.0
2016-05-16,28200,0.0
2016-05-16,28500,0.0
2016-05-16,28800,0.0
2016-05-16,29100,0.0
2016-05-16,29400,0.0
2016-05-16,29700,0.0
2016-05-16,30000,0.0
