day,interval,flow
2015-09-30,0,375.0
2015-09-30,300,405.0
2015-09-30,600,225.0
2015-09-30,900,300.0
2015-09-30,1200,465.0
2015-09-30,1500,255.0
2015-09-30,1800,180.0
2015-09-30,2100,197.068975
2015-09-30,2400,105.0
2015-09-30,2700,150.0
2015-09-30,3000,180.0
2015-09-30,3300,195.0
2015-09-30,3600,165.0
2015-09-30,3900,195.0
2015-09-30,4200,255.0
2015-09-30,4500,270.0
2015-09-30,4800,270.0
2015-09-30,5100,105.0
2015-09-30,5400,120.0
2015-09-30,5700,225.0
2015-09-30,6000,45.0
2015-09-30,6300,120.0
2015-09-30,6600,75.0
2015-09-30,6900,180.0
2015-09-30,7200,180.0
2015-09-30,7500,150.0
2015-09-30,7800,180.0
2015-09-30,8100,210.0
2015-09-30,8400,195.0
2015-09-30,8700,150.0
2015-09-30,9000,135.0
2015-09-30,9300,180.0
2015-09-30,9600,90.0
2015-09-30,9900,195.0
2015-09-30,10200,135.0
2015-09-30,10500,150.0
2015-09-30,10800,105.0
2015-09-30,11100,165.0
2015-09-30,11400,120.0
2015-09-30,11700,60.0
2015-09-30,12000,90.0
2015-09-30,12300,120.0
2015-09-30,12600,135.5172425
2015-09-30,12900,75.0
2015-09-30,13200,120.0
2015-09-30,13500,75.0
2015-09-30,13800,45.0
2015-09-30,14100,195.0
2015-09-30,14400,75.0
2015-09-30,14700,105.0
2015-09-30,15000,165.0
2015-09-30,15300,120.0
2015-09-30,15600,120.0
2015-09-30,15900,165.0
2015-09-30,16200,90.0
2015-09-30,16500,105.0
2015-09-30,16800,105.0
2015-09-30,17100,135.0
2015-09-30,17400,195.0
2015-09-30,17700,120.0
2015-09-30,18000,225.0
2015-09-30,18300,135.0
2015-09-30,18600,165.0
2015-09-30,18900,150.0
2015-09-30,19200,120.0
2015-09-30,19500,180.0
2015-09-30,19800,105.0
2015-09-30,20100,105.0
2015-09-30,20400,105.0
2015-09-30,20700,195.0
2015-09-30,21000,165.0
2015-09-30,21300,180.0
2015-09-30,21600,285.0
2015-09-30,21900,270.0
2015-09-30,22200,180.0
2015-09-30,22500,135.0
2015-09-30,22800,300.0
2015-09-30,23100,210.0
2015-09-30,23400,256.01695
2015-09-30,23700,435.0
2015-09-30,24000,285.0
2015-09-30,24300,225.0
2015-09-30,24600,450.0
2015-09-30,24900,227.5862
2015-09-30,25200,345.0
2015-09-30,25500,90.0
2015-09-30,25800,290.06896
2015-09-30,26100,168.40678
2015-09-30,26400,120.0
2015-09-30,26700,216.0
2015-09-30,27000,150.0
2015-09-30,27300,156.61016
2015-09-30,27600,96.61016
2015-09-30,27900,108.0
2015-09-30,28200,168.0
2015-09-30,28500,156.0
2015-09-30,28800,108.0
2015-09-30,29100,96.0
2015-09-30,29400,84.0
2015-09-30,29700,168.0
2015-09-30,30000,216.0
2015-09-30,30300,240.0
2015-09-30,30600,156.0
2015-09-30,30900,108.0
2015-09-30,31200,180.0
2015-09-30,31500,216.0
2015-09-30,31800,132.0
2015-09-30,32100,168.0
2015-09-30,32400,96.0
2015-09-30,32700,108.0
2015-09-30,33000,146.48276
2015-09-30,33300,72.0
2015-09-30,33600,180.0
2015-09-30,33900,140.677966666667
2015-09-30,34800,30.0
2015-09-30,35100,216.0
2015-09-30,35400,108.0
2015-09-30,35700,120.0
2015-09-30,36000,168.0
2015-09-30,36300,108.0
2015-09-30,36600,264.0
2015-09-30,36900,384.0
2015-09-30,37200,396.0
2015-09-30,37500,468.0
2015-09-30,37800,564.0
2015-09-30,38100,228.0
2015-09-30,38400,336.0
2015-09-30,38700,540.0
2015-09-30,39000,436.01695
2015-09-30,39300,285.0
2015-09-30,39600,345.0
2015-09-30,39900,511.779675
2015-09-30,40200,345.0
2015-09-30,40500,276.0
2015-09-30,40800,360.0
2015-09-30,41100,481.271175
2015-09-30,41400,331.271175
2015-09-30,41700,300.0
2015-09-30,42000,360.0
2015-09-30,42300,375.0
2015-09-30,42600,420.0
2015-09-30,42900,270.0
2015-09-30,43200,195.0
2015-09-30,43500,465.0
2015-09-30,43800,255.0
2015-09-30,44100,270.0
2015-09-30,44400,270.0
2015-09-30,44700,240.0
2015-09-30,45000,288.05085
2015-09-30,45300,360.0
2015-09-30,45600,240.0
2015-09-30,45900,300.0
2015-09-30,46200,241.271175
2015-09-30,46500,240.0
2015-09-30,46800,193.89474
2015-09-30,47100,345.0
2015-09-30,47400,255.0
2015-09-30,47700,435.0
2015-09-30,48000,405.0
2015-09-30,48300,345.0
2015-09-30,48600,469.137925
2015-09-30,48900,210.0
2015-09-30,49200,270.0
2015-09-30,49500,255.0
2015-09-30,49800,216.0
2015-09-30,50100,315.0
2015-09-30,50400,300.0
2015-09-30,50700,420.0
2015-09-30,51000,240.0
2015-09-30,51300,337.22034
2015-09-30,51600,180.0
2015-09-30,51900,301.01695
