day,interval,flow
2015-05-15,0,492.0
2015-05-15,300,408.0
2015-05-15,600,432.0
2015-05-15,900,408.0
2015-05-15,1200,504.0
2015-05-15,1500,420.0
2015-05-15,1800,301.22033
2015-05-15,2100,481.01694
2015-05-15,2400,312.82758
2015-05-15,2700,408.0
2015-05-15,3000,324.0
2015-05-15,3300,444.0
2015-05-15,3600,300.0
2015-05-15,3900,240.0
2015-05-15,4200,312.0
2015-05-15,4500,264.0
2015-05-15,4800,192.0
2015-05-15,5100,276.0
2015-05-15,5400,276.0
2015-05-15,5700,204.0
2015-05-15,6000,96.0
2015-05-15,6300,132.0
2015-05-15,6600,216.0
2015-05-15,6900,132.0
2015-05-15,7200,120.0
2015-05-15,7500,132.0
2015-05-15,7800,108.0
2015-05-15,8100,144.0
2015-05-15,8400,108.0
2015-05-15,8700,96.0
2015-05-15,9000,60.0
2015-05-15,9300,60.0
2015-05-15,9600,132.0
2015-05-15,9900,204.0
2015-05-15,10200,168.0
2015-05-15,10500,96.0
2015-05-15,10800,108.0
2015-05-15,11100,120.0
2015-05-15,11400,108.0
2015-05-15,11700,180.0
2015-05-15,12000,48.0
2015-05-15,12300,60.0
2015-05-15,12600,132.0
2015-05-15,12900,144.0
2015-05-15,13200,108.0
2015-05-15,13500,96.0
2015-05-15,13800,84.0
2015-05-15,14100,84.0
2015-05-15,14400,156.0
2015-05-15,14700,108.0
2015-05-15,15000,144.0
2015-05-15,15300,132.0
2015-05-15,15600,84.0
2015-05-15,15900,96.0
2015-05-15,16200,72.40678
2015-05-15,16500,132.0
2015-05-15,16800,84.0
2015-05-15,17100,156.0
2015-05-15,17400,84.0
2015-05-15,17700,120.0
2015-05-15,18000,96.0
2015-05-15,18300,96.0
2015-05-15,18600,84.0
2015-05-15,18900,132.0
2015-05-15,19200,108.0
2015-05-15,19500,120.0
2015-05-15,19800,84.0
2015-05-15,20100,108.0
2015-05-15,20400,192.0
2015-05-15,20700,120.0
2015-05-15,21000,180.0
2015-05-15,21300,180.0
2015-05-15,21600,132.0
2015-05-15,21900,156.0
2015-05-15,22200,252.0
2015-05-15,22500,228.0
2015-05-15,22800,420.0
2015-05-15,23100,288.0
2015-05-15,23400,313.42372
2015-05-15,23700,480.0
2015-05-15,24000,492.0
2015-05-15,24300,468.0
2015-05-15,24600,290.0339
2015-05-15,24900,422.0339
2015-05-15,25200,420.0
2015-05-15,25500,408.0
2015-05-15,25800,396.0
2015-05-15,26100,432.0
2015-05-15,26400,420.0
2015-05-15,26700,432.0
2015-05-15,27000,552.0
2015-05-15,27300,361.22034
2015-05-15,27600,312.0
2015-05-15,27900,552.0
2015-05-15,28200,396.0
2015-05-15,28500,396.0
2015-05-15,28800,300.0
2015-05-15,29100,312.0
2015-05-15,29400,528.0
2015-05-15,29700,541.8305
2015-05-15,30000,504.0
2015-05-15,30300,384.0
2015-05-15,30600,613.8305
2015-05-15,30900,446.44068
2015-05-15,31200,420.0
2015-05-15,31500,470.0339
2015-05-15,31800,432.0
2015-05-15,32100,408.0
2015-05-15,32400,420.0
2015-05-15,32700,420.0
2015-05-15,33000,457.8305
2015-05-15,33300,348.0
2015-05-15,33600,360.0
2015-05-15,33900,216.20339
2015-05-15,34200,289.8305
2015-05-15,34500,240.0
2015-05-15,34800,204.0
2015-05-15,35100,231.31034
2015-05-15,35400,195.8128
2015-05-15,35700,221.7608
2015-05-15,36000,200.241762
2015-05-15,36300,196.372294
2015-05-15,36600,480.0
2015-05-15,36900,314.57142
2015-05-15,37200,592.75472
2015-05-15,37500,396.0
2015-05-15,37800,456.0
2015-05-15,38100,396.0
2015-05-15,38400,480.20339
2015-05-15,38700,560.3925
2015-05-15,39000,469.8305
2015-05-15,39300,96.0
2015-05-15,39600,396.0
2015-05-15,39900,504.0
2015-05-15,40200,349.89474
2015-05-15,40500,401.68422
2015-05-15,40800,504.0
2015-05-15,41100,420.0
2015-05-15,41400,168.0
2015-05-15,41700,241.01694
2015-05-15,42000,192.0
2015-05-15,42300,641.3793
2015-05-15,42600,375.0
2015-05-15,42900,289.62712
2015-05-15,43200,217.22034
2015-05-15,43500,252.0
2015-05-15,43800,120.0
2015-05-15,44100,277.01694
2015-05-15,44400,360.0
2015-05-15,44700,516.0
2015-05-15,45000,290.2373
2015-05-15,45300,420.0
2015-05-15,45600,360.0
2015-05-15,45900,276.0
2015-05-15,46200,408.0
2015-05-15,46500,240.0
2015-05-15,46800,264.0
2015-05-15,47100,360.0
2015-05-15,47400,480.0
2015-05-15,47700,468.0
2015-05-15,48000,360.0
2015-05-15,48300,348.0
2015-05-15,48600,384.61016
