day,interval,flow
2015-09-25,0,912.0
2015-09-25,300,705.0
2015-09-25,600,816.0
2015-09-25,900,876.0
2015-09-25,1200,720.0
2015-09-25,1500,816.0
2015-09-25,1800,998.068974
2015-09-25,2100,750.94331
2015-09-25,2400,996.0
2015-09-25,2700,924.0
2015-09-25,3000,684.0
2015-09-25,3300,780.0
2015-09-25,3600,912.0
2015-09-25,3900,816.0
2015-09-25,4200,696.0
2015-09-25,4500,696.0
2015-09-25,4800,876.0
2015-09-25,5100,696.0
2015-09-25,5400,852.0
2015-09-25,5700,744.0
2015-09-25,6000,744.0
2015-09-25,6300,840.0
2015-09-25,6600,696.0
2015-09-25,6900,672.0
2015-09-25,7200,744.0
2015-09-25,7500,780.0
2015-09-25,7800,480.0
2015-09-25,8100,564.0
2015-09-25,8400,660.0
2015-09-25,8700,720.0
2015-09-25,9000,696.0
2015-09-25,9300,732.0
2015-09-25,9600,708.0
2015-09-25,9900,516.0
2015-09-25,10200,576.0
2015-09-25,10500,600.0
2015-09-25,10800,456.0
2015-09-25,11100,624.0
2015-09-25,11400,456.0
2015-09-25,11700,408.0
2015-09-25,12000,528.0
2015-09-25,12300,600.0
2015-09-25,12600,686.64406
2015-09-25,12900,468.0
2015-09-25,13200,456.0
2015-09-25,13500,480.0
2015-09-25,13800,384.0
2015-09-25,14100,648.0
2015-09-25,14400,444.0
2015-09-25,14700,624.0
2015-09-25,15000,564.0
2015-09-25,15300,408.0
2015-09-25,15600,552.0
2015-09-25,15900,564.0
2015-09-25,16200,504.0
2015-09-25,16500,444.0
2015-09-25,16800,372.0
2015-09-25,17100,408.0
2015-09-25,17400,408.0
2015-09-25,17700,420.0
2015-09-25,18000,336.0
2015-09-25,18300,456.0
2015-09-25,18600,588.0
2015-09-25,18900,276.0
2015-09-25,19200,396.0
2015-09-25,19500,540.0
2015-09-25,19800,456.0
2015-09-25,20100,480.0
2015-09-25,20400,396.0
2015-09-25,20700,444.0
2015-09-25,21000,516.0
2015-09-25,21300,435.0
2015-09-25,21600,576.0
2015-09-25,21900,495.0
2015-09-25,22200,600.0
2015-09-25,22500,660.0
2015-09-25,22800,672.0
2015-09-25,23100,708.0
2015-09-25,23400,648.0
2015-09-25,23700,696.0
2015-09-25,24000,825.0
2015-09-25,24300,552.0
2015-09-25,24600,690.0
2015-09-25,24900,705.0
2015-09-25,25200,576.0
2015-09-25,25500,828.0
2015-09-25,25800,864.0
2015-09-25,26100,516.0
2015-09-25,26400,792.0
2015-09-25,26700,744.0
2015-09-25,27000,672.0
2015-09-25,27300,732.0
2015-09-25,27600,780.0
2015-09-25,27900,732.0
2015-09-25,28200,780.0
2015-09-25,28500,767.7334900000001
2015-09-25,28800,652.27118
2015-09-25,29100,756.0
2015-09-25,29400,1035.0
2015-09-25,29700,744.0
2015-09-25,30000,744.0
2015-09-25,30300,1008.0
2015-09-25,30600,735.4576199999999
2015-09-25,30900,840.0
2015-09-25,31200,1035.0
2015-09-25,31500,852.0
2015-09-25,31800,840.0
2015-09-25,32100,960.0
2015-09-25,32400,792.0
2015-09-25,32700,756.0
2015-09-25,33000,912.0
2015-09-25,33300,720.0
2015-09-25,33600,672.0
2015-09-25,33900,972.0
2015-09-25,34200,872.42314
2015-09-25,34500,672.0
2015-09-25,34800,864.0
2015-09-25,35100,804.0
2015-09-25,35400,672.0
2015-09-25,35700,876.0
2015-09-25,36000,900.0
2015-09-25,36300,612.0
2015-09-25,36600,708.0
2015-09-25,36900,876.0
2015-09-25,37200,612.0
2015-09-25,37500,600.0
2015-09-25,37800,480.76271249999996
2015-09-25,38100,600.0
2015-09-25,38400,585.0
2015-09-25,38700,645.0
2015-09-25,39000,495.0
