day,interval,flow
2015-09-25,0,324.0
2015-09-25,300,420.0
2015-09-25,600,420.0
2015-09-25,900,324.0
2015-09-25,1200,348.0
2015-09-25,1500,336.0
2015-09-25,1800,376.55172
2015-09-25,2100,266.86848
2015-09-25,2400,300.0
2015-09-25,2700,192.0
2015-09-25,3000,312.0
2015-09-25,3300,276.0
2015-09-25,3600,288.0
2015-09-25,3900,312.0
2015-09-25,4200,300.0
2015-09-25,4500,192.0
2015-09-25,4800,240.0
2015-09-25,5100,228.0
2015-09-25,5400,289.24138
2015-09-25,5700,204.0
2015-09-25,6000,264.0
2015-09-25,6300,216.0
2015-09-25,6600,156.0
2015-09-25,6900,192.0
2015-09-25,7200,276.0
2015-09-25,7500,156.0
2015-09-25,7800,252.0
2015-09-25,8100,144.0
2015-09-25,8400,204.0
2015-09-25,8700,180.0
2015-09-25,9000,144.0
2015-09-25,9300,180.0
2015-09-25,9600,84.0
2015-09-25,9900,168.0
2015-09-25,10200,144.0
2015-09-25,10500,144.0
2015-09-25,10800,108.0
2015-09-25,11100,96.0
2015-09-25,11400,180.0
2015-09-25,11700,108.0
2015-09-25,12000,120.0
2015-09-25,12300,276.0
2015-09-25,12600,264.40678
2015-09-25,12900,252.0
2015-09-25,13200,744.0
2015-09-25,13500,732.0
2015-09-25,13800,324.0
2015-09-25,14100,228.0
2015-09-25,14400,576.0
2015-09-25,14700,156.0
2015-09-25,15000,144.0
2015-09-25,15300,132.0
2015-09-25,15600,96.0
2015-09-25,15900,168.0
2015-09-25,16200,264.0
2015-09-25,16500,384.0
2015-09-25,16800,168.0
2015-09-25,17100,132.0
2015-09-25,17400,228.0
2015-09-25,17700,132.0
2015-09-25,18000,192.0
2015-09-25,18300,252.0
2015-09-25,18600,312.0
2015-09-25,18900,168.0
2015-09-25,19200,240.0
2015-09-25,19500,180.0
2015-09-25,19800,132.0
2015-09-25,20100,180.0
2015-09-25,20400,264.0
2015-09-25,20700,264.0
2015-09-25,21000,204.0
2015-09-25,21300,300.0
2015-09-25,21600,324.0
2015-09-25,21900,540.0
2015-09-25,22200,330.0
2015-09-25,22500,240.0
2015-09-25,22800,456.0
2015-09-25,23100,312.0
2015-09-25,23400,348.0
2015-09-25,23700,372.0
2015-09-25,24000,435.0
2015-09-25,24300,480.0
2015-09-25,24600,570.0
2015-09-25,24900,495.0
2015-09-25,25200,408.0
2015-09-25,25500,408.0
2015-09-25,25800,432.0
2015-09-25,26100,576.0
2015-09-25,26400,480.0
2015-09-25,26700,492.0
2015-09-25,27000,540.0
2015-09-25,27300,492.0
2015-09-25,27600,492.0
2015-09-25,27900,432.0
2015-09-25,28200,492.0
2015-09-25,28500,476.00234
2015-09-25,28800,517.8305
2015-09-25,29100,612.0
2015-09-25,29400,375.0
2015-09-25,29700,540.0
2015-09-25,30000,612.0
2015-09-25,30300,528.0
2015-09-25,30600,493.8305
2015-09-25,30900,684.0
2015-09-25,31200,390.0
2015-09-25,31500,504.0
2015-09-25,31800,840.0
2015-09-25,32100,504.0
2015-09-25,32400,444.0
2015-09-25,32700,468.0
2015-09-25,33000,456.0
2015-09-25,33300,396.0
2015-09-25,33600,552.0
2015-09-25,33900,552.0
2015-09-25,34200,474.58562
2015-09-25,34500,216.0
2015-09-25,34800,492.0
2015-09-25,35100,324.0
2015-09-25,35400,480.0
2015-09-25,35700,444.0
2015-09-25,36000,480.0
2015-09-25,36300,420.0
2015-09-25,36600,492.0
2015-09-25,36900,624.0
2015-09-25,37200,312.0
2015-09-25,37500,540.0
2015-09-25,37800,376.01695
2015-09-25,38100,585.0
2015-09-25,38400,465.0
2015-09-25,38700,495.0
2015-09-25,39000,450.0
2015-09-25,39300,444.0
2015-09-25,39600,420.0
2015-09-25,39900,480.0
2015-09-25,40200,324.0
2015-09-25,40500,336.0
2015-09-25,40800,420.0
2015-09-25,41100,465.0
2015-09-25,41400,452.288125
2015-09-25,41700,528.0
2015-09-25,42000,494.0339
2015-09-25,42300,506.0339
2015-09-25,42600,493.01694
2015-09-25,42900,457.22034
2015-09-25,43200,408.0
2015-09-25,43500,504.0
2015-09-25,43800,384.0
2015-09-25,44100,348.0
2015-09-25,44400,348.0
2015-09-25,44700,264.0
2015-09-25,45000,444.0
2015-09-25,45300,744.0
2015-09-25,45600,480.0
2015-09-25,45900,312.0
2015-09-25,46200,360.0
2015-09-25,46500,396.0
2015-09-25,46800,348.0
2015-09-25,47100,432.0
2015-09-25,47400,624.0
2015-09-25,47700,456.0
2015-09-25,48000,432.0
2015-09-25,48300,495.0
2015-09-25,48600,384.0
2015-09-25,48900,432.0
2015-09-25,49200,432.0
2015-09-25,49500,348.0
2015-09-25,49800,372.0
